user_id,age_category,Category 01,Category 02,Category 03,Category 04,Category 05,Category 06,Category 07,Category 08,Category 09,Category 10,Category 11,Category 12,Category 13,Category 14,Category 15,Category 16,Category 17,Category 18,Category 19,Category 20,ads_activity,surf_depth,primary_device,cloud_usage
a473-4cb843f283b7592e6437-37c72bfc,0,5.0,10.0,4.0,9.0,6.0,6.0,2.0,8.0,6.0,9.0,9.0,9.0,0.0,2.0,4.0,4.0,13.0,7.0,10.0,8.0,редко,средне,смартфон,True
a475-89edd02ad45f74d5d6cb-3b36761f,2,3.0,18.0,16.0,3.0,16.0,22.0,17.0,12.0,5.0,6.0,34.0,5.0,8.0,7.0,0.0,18.0,4.0,8.0,3.0,13.0,умеренно,глубоко,ноутбук,True
a4ac-e8e37aae257c5a721315-0eb3230e,4,18.0,0.0,11.0,0.0,10.0,4.0,5.0,8.0,8.0,2.0,3.0,8.0,5.0,6.0,5.0,7.0,11.0,9.0,6.0,5.0,редко,поверхностно,смартфон,True
a4b6-66bd84a9af52d45eb373-b7c91ebb,3,9.0,12.0,0.0,11.0,6.0,13.0,13.0,10.0,11.0,15.0,6.0,12.0,12.0,10.0,6.0,8.0,5.0,6.0,5.0,6.0,умеренно,средне,смартфон,False
a4ce-f75aa8ce3dfc9079202f-33783af7,3,10.0,9.0,21.0,9.0,8.0,4.0,4.0,3.0,12.0,11.0,2.0,13.0,6.0,0.0,8.0,17.0,7.0,14.0,13.0,6.0,умеренно,поверхностно,ноутбук,True
a4ed-dde4622578a68a954389-75adffcb,3,5.0,7.0,0.0,9.0,4.0,7.0,6.0,11.0,14.0,9.0,2.0,3.0,20.0,11.0,8.0,8.0,12.0,7.0,0.0,0.0,часто,поверхностно,смартфон,True
a4ed-e4c8e1e99b284929e11c-47e1d53c,2,4.0,17.0,6.0,0.0,23.0,22.0,9.0,11.0,14.0,4.0,14.0,10.0,4.0,10.0,2.0,13.0,3.0,8.0,4.0,3.0,редко,средне,ПК,False
a4f4-5f05f2bcd0ecf9891a7b-034669d1,3,3.0,22.0,0.0,17.0,7.0,12.0,12.0,5.0,4.0,13.0,11.0,13.0,28.0,10.0,9.0,15.0,10.0,4.0,5.0,3.0,умеренно,глубоко,смартфон,True
a518-ad423b090584f90eea87-51253115,4,6.0,3.0,13.0,2.0,12.0,8.0,9.0,9.0,9.0,8.0,3.0,10.0,2.0,1.0,6.0,7.0,5.0,5.0,0.0,0.0,очень редко,средне,ПК,False
a52d-7fcbdb89a4489f5ad58f-0da57700,1,7.0,6.0,0.0,8.0,6.0,4.0,6.0,5.0,2.0,5.0,11.0,3.0,4.0,5.0,3.0,6.0,6.0,3.0,7.0,3.0,очень часто,средне,ноутбук,True
a52f-c8bfd82fbdf728cf2e23-3fedf1c4,4,14.0,4.0,7.0,4.0,7.0,10.0,5.0,9.0,12.0,6.0,4.0,7.0,0.0,5.0,6.0,5.0,6.0,7.0,11.0,5.0,редко,поверхностно,смартфон,False
a530-0a26231ff27058fbc3df-f9b15b9c,2,5.0,39.0,0.0,16.0,34.0,35.0,19.0,32.0,22.0,8.0,30.0,18.0,7.0,36.0,1.0,38.0,14.0,16.0,9.0,14.0,редко,поверхностно,смартфон,False
a53c-0725cbba736525586c81-95634558,3,4.0,11.0,0.0,10.0,5.0,7.0,17.0,4.0,8.0,9.0,4.0,3.0,10.0,12.0,8.0,6.0,13.0,5.0,4.0,2.0,часто,средне,планшет,True
a53d-b52f2e7f13b71afe02c3-285e0e3b,3,22.0,16.0,24.0,9.0,18.0,27.0,10.0,0.0,13.0,19.0,5.0,10.0,16.0,11.0,18.0,22.0,6.0,29.0,3.0,7.0,умеренно,глубоко,смартфон,True
a565-a1b2e6e5b46b71bc27f3-dcf4e907,4,8.0,8.0,0.0,19.0,12.0,17.0,9.0,7.0,10.0,18.0,5.0,14.0,35.0,5.0,19.0,11.0,29.0,9.0,7.0,17.0,часто,поверхностно,смартфон,False
a568-3ac0aca385ce9ff38781-127a539f,4,11.0,17.0,16.0,8.0,13.0,15.0,6.0,8.0,9.0,7.0,5.0,3.0,17.0,0.0,3.0,10.0,11.0,13.0,13.0,0.0,редко,поверхностно,ноутбук,False
a580-b544ecc5647f9ee62577-a970fa05,4,3.0,2.0,27.0,7.0,12.0,5.0,16.0,2.0,17.0,11.0,6.0,7.0,33.0,0.0,10.0,4.0,7.0,0.0,13.0,5.0,редко,поверхностно,ПК,False
a59e-25c549a5038562c88de5-d68c50ce,3,16.0,12.0,44.0,27.0,21.0,14.0,16.0,5.0,19.0,11.0,1.0,0.0,30.0,11.0,26.0,17.0,6.0,10.0,18.0,8.0,часто,глубоко,ноутбук,True
a5a1-68b05f90907ded1c9a52-feb134c4,1,8.0,10.0,0.0,10.0,3.0,9.0,7.0,8.0,6.0,9.0,9.0,13.0,7.0,9.0,3.0,6.0,10.0,12.0,8.0,15.0,редко,средне,ноутбук,False
a5b7-93ac634845e6ca9a1a1e-7b94e0f5,2,29.0,0.0,62.0,14.0,29.0,15.0,27.0,29.0,8.0,71.0,18.0,15.0,36.0,11.0,22.0,24.0,28.0,2.0,37.0,36.0,умеренно,средне,смартфон,True
a5b9-e6d96ece69b7a6e019ca-a58a64af,0,4.0,1.0,4.0,10.0,4.0,7.0,4.0,9.0,4.0,2.0,1.0,12.0,11.0,5.0,1.0,0.0,1.0,6.0,8.0,7.0,умеренно,средне,планшет,True
a5c9-613ae27c6effb83ff8d9-c9f90700,4,2.0,7.0,4.0,17.0,17.0,11.0,8.0,2.0,18.0,10.0,6.0,10.0,31.0,6.0,6.0,0.0,13.0,1.0,15.0,8.0,часто,поверхностно,ноутбук,True
a5d2-5db6bcc2dc3095da4fbf-9c2f6f23,4,3.0,0.0,10.0,9.0,8.0,8.0,9.0,7.0,6.0,7.0,4.0,8.0,13.0,4.0,6.0,1.0,14.0,1.0,19.0,13.0,очень редко,поверхностно,ПК,False
a5de-150764534f4532d07ba1-7735975a,3,6.0,4.0,23.0,9.0,2.0,2.0,3.0,5.0,6.0,8.0,4.0,2.0,2.0,7.0,7.0,8.0,2.0,4.0,10.0,0.0,очень редко,поверхностно,смартфон,False
a5e5-7a2160cade9557409b97-c3001371,4,3.0,0.0,20.0,13.0,14.0,3.0,19.0,3.0,5.0,12.0,6.0,15.0,19.0,0.0,5.0,2.0,6.0,3.0,8.0,5.0,часто,поверхностно,смартфон,False
a5ef-6b1c961abf204c991488-fec31dd0,4,6.0,0.0,2.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,10.0,4.0,5.0,6.0,10.0,0.0,8.0,1.0,4.0,11.0,очень редко,средне,смартфон,False
a619-f10a3864b581d825bb10-be450332,0,8.0,11.0,2.0,3.0,3.0,5.0,7.0,10.0,5.0,2.0,4.0,6.0,0.0,6.0,4.0,3.0,5.0,8.0,5.0,3.0,очень часто,поверхностно,планшет,False
a636-c3c339f1563a1ea3656f-5b24fff5,2,5.0,9.0,2.0,5.0,6.0,11.0,11.0,3.0,1.0,7.0,8.0,5.0,0.0,5.0,2.0,7.0,2.0,5.0,4.0,3.0,очень часто,поверхностно,ПК,True
a640-0e5a1a3f6d1cd8d686e8-e6093624,3,21.0,27.0,13.0,32.0,8.0,18.0,0.0,22.0,29.0,5.0,0.0,3.0,40.0,2.0,14.0,8.0,8.0,16.0,12.0,13.0,умеренно,поверхностно,смартфон,True
a655-206e0501b8cf100b28fe-8db4a73c,4,0.0,4.0,8.0,13.0,4.0,6.0,6.0,0.0,11.0,7.0,1.0,8.0,24.0,11.0,4.0,4.0,6.0,4.0,5.0,3.0,умеренно,средне,ноутбук,False
a655-e4de718885a68bae3c1c-576f49fe,3,16.0,2.0,24.0,7.0,4.0,14.0,8.0,10.0,15.0,9.0,4.0,2.0,16.0,0.0,12.0,5.0,1.0,7.0,12.0,0.0,часто,средне,ПК,True
a660-11cf44e47e6c2a2e115a-eaa2e795,2,18.0,4.0,15.0,4.0,8.0,7.0,9.0,5.0,7.0,8.0,7.0,10.0,0.0,1.0,11.0,10.0,12.0,1.0,9.0,9.0,умеренно,средне,смартфон,True
a669-66773695920623b3673a-2c0d6be3,0,47.0,35.0,5.0,50.0,3.0,51.0,10.0,3.0,40.0,21.0,5.0,76.0,3.0,67.0,28.0,0.0,14.0,49.0,56.0,32.0,редко,поверхностно,смартфон,True
a675-94f2000d414cee4f4efa-17114a46,3,7.0,9.0,0.0,15.0,10.0,15.0,14.0,14.0,10.0,13.0,6.0,8.0,10.0,24.0,11.0,11.0,20.0,12.0,9.0,7.0,умеренно,поверхностно,планшет,False
a67a-d05006b7f40a056c79a3-2a1ed7a2,1,20.0,13.0,0.0,11.0,16.0,11.0,8.0,7.0,11.0,9.0,11.0,12.0,17.0,10.0,5.0,11.0,9.0,6.0,7.0,24.0,редко,средне,ноутбук,True
a67e-19a2a3905aeaabe09b09-b3fd3393,3,9.0,16.0,10.0,14.0,1.0,11.0,6.0,6.0,10.0,9.0,1.0,0.0,11.0,13.0,7.0,9.0,11.0,2.0,5.0,0.0,редко,средне,смартфон,True
a681-9a4e6f6f208935f59842-c8ab5dfb,1,24.0,38.0,6.0,1.0,21.0,21.0,42.0,6.0,13.0,13.0,11.0,36.0,11.0,20.0,9.0,7.0,25.0,0.0,16.0,37.0,умеренно,глубоко,смартфон,False
a687-33473d063694a0fc55f4-8bf0be5c,0,0.0,5.0,12.0,4.0,10.0,18.0,8.0,5.0,6.0,1.0,1.0,13.0,27.0,2.0,7.0,5.0,8.0,15.0,12.0,12.0,редко,поверхностно,смартфон,False
a68f-0babbfc7d888796e833f-b1b8c1c8,4,26.0,9.0,25.0,0.0,28.0,0.0,15.0,20.0,10.0,3.0,12.0,18.0,0.0,12.0,4.0,6.0,11.0,16.0,2.0,24.0,редко,поверхностно,смартфон,True
a68f-4fa7ce8ed0073e08d069-30c4d3f9,4,20.0,5.0,31.0,14.0,14.0,4.0,9.0,8.0,15.0,0.0,5.0,7.0,28.0,7.0,14.0,2.0,24.0,9.0,7.0,16.0,умеренно,поверхностно,ПК,False
a6a1-94afe55d60f9f41352dd-9b8fc5ff,4,1.0,2.0,8.0,7.0,10.0,15.0,12.0,1.0,11.0,3.0,6.0,6.0,24.0,0.0,7.0,2.0,14.0,3.0,9.0,6.0,часто,поверхностно,смартфон,False
a6ae-4c83adf97119fedef51f-ddca7599,2,8.0,10.0,14.0,8.0,9.0,8.0,13.0,10.0,9.0,0.0,6.0,7.0,3.0,4.0,7.0,15.0,0.0,6.0,7.0,6.0,часто,средне,смартфон,True
a6c2-173c5c882c9e4c05aad0-edeb50c2,4,21.0,4.0,53.0,15.0,24.0,11.0,20.0,2.0,40.0,7.0,0.0,29.0,53.0,8.0,8.0,15.0,22.0,63.0,27.0,13.0,умеренно,поверхностно,смартфон,False
a6cc-43be1e9b0fcc1438958c-130477b8,3,11.0,24.0,0.0,17.0,4.0,11.0,17.0,16.0,11.0,19.0,18.0,8.0,16.0,24.0,14.0,18.0,17.0,14.0,7.0,5.0,редко,поверхностно,ПК,True
a6df-19d1f0a0b81eb52f91c5-be7b0e4b,3,11.0,3.0,10.0,10.0,7.0,2.0,1.0,0.0,11.0,9.0,1.0,5.0,22.0,0.0,6.0,9.0,7.0,6.0,6.0,7.0,умеренно,средне,смартфон,False
a6df-d5f0441851aab8793524-acf4a100,4,6.0,6.0,23.0,6.0,5.0,10.0,10.0,8.0,17.0,8.0,2.0,5.0,20.0,6.0,12.0,9.0,5.0,0.0,17.0,11.0,умеренно,средне,ПК,True
a6e9-210b277ee9de53cc6f32-bb44bacd,3,5.0,6.0,12.0,12.0,1.0,8.0,5.0,3.0,11.0,11.0,3.0,0.0,17.0,2.0,8.0,3.0,0.0,10.0,11.0,4.0,умеренно,поверхностно,смартфон,False
a6ed-1fa021d1c4b469a48dfc-60059859,0,2.0,1.0,6.0,11.0,10.0,14.0,4.0,6.0,4.0,11.0,0.0,13.0,9.0,16.0,12.0,1.0,11.0,24.0,16.0,12.0,очень редко,средне,смартфон,False
a706-18de576a204fdc4b10aa-e5d33971,2,11.0,0.0,33.0,6.0,14.0,15.0,17.0,20.0,4.0,18.0,12.0,0.0,8.0,0.0,10.0,5.0,4.0,4.0,14.0,24.0,умеренно,средне,ПК,True
a70f-ce3c1aae1c0a3647e7db-7adfbbac,3,14.0,3.0,31.0,7.0,16.0,7.0,2.0,0.0,12.0,4.0,0.0,3.0,17.0,6.0,9.0,11.0,1.0,12.0,9.0,4.0,часто,средне,смартфон,False
a714-90ba360f869f46836629-e173da25,4,10.0,8.0,6.0,16.0,10.0,9.0,8.0,21.0,4.0,16.0,3.0,11.0,0.0,5.0,8.0,8.0,10.0,9.0,14.0,4.0,редко,поверхностно,смартфон,False
a727-49b36f4febfc0fbb43c4-84be4dd6,1,10.0,29.0,1.0,3.0,18.0,19.0,17.0,10.0,1.0,19.0,10.0,18.0,0.0,20.0,9.0,12.0,9.0,0.0,20.0,9.0,умеренно,средне,смартфон,True
a739-ab15590b52727b0b4a1c-a7f6122d,4,5.0,9.0,47.0,21.0,30.0,11.0,12.0,3.0,5.0,22.0,16.0,12.0,35.0,0.0,15.0,2.0,6.0,9.0,20.0,12.0,умеренно,поверхностно,ПК,False
a748-c7703900b39290c1c69e-975028f0,4,5.0,17.0,12.0,9.0,5.0,14.0,15.0,11.0,6.0,2.0,0.0,3.0,15.0,5.0,0.0,8.0,8.0,9.0,9.0,0.0,умеренно,поверхностно,смартфон,False
a74c-4df290395a197293274a-cc8df7b2,4,18.0,0.0,57.0,1.0,32.0,24.0,13.0,13.0,18.0,7.0,5.0,14.0,8.0,1.0,25.0,17.0,14.0,18.0,4.0,5.0,редко,глубоко,ноутбук,False
a752-8c8b8526924344b51441-793ab518,3,3.0,2.0,0.0,2.0,6.0,10.0,7.0,1.0,3.0,6.0,6.0,4.0,5.0,11.0,3.0,6.0,12.0,5.0,4.0,6.0,очень часто,поверхностно,смартфон,False
a755-16c41d273bf21ea8e19e-1697d888,2,5.0,11.0,16.0,1.0,8.0,12.0,11.0,9.0,6.0,9.0,1.0,9.0,4.0,3.0,3.0,9.0,0.0,11.0,11.0,4.0,умеренно,поверхностно,смартфон,False
a771-5cfa8decc44dd75a21fc-4689e44b,2,4.0,20.0,18.0,3.0,10.0,15.0,30.0,11.0,2.0,23.0,14.0,0.0,18.0,13.0,12.0,0.0,1.0,3.0,12.0,17.0,редко,средне,смартфон,True
a783-a8044324a5c2e112c5a3-ba79340e,2,13.0,9.0,3.0,7.0,7.0,8.0,6.0,17.0,4.0,6.0,4.0,6.0,0.0,7.0,8.0,7.0,7.0,5.0,8.0,7.0,умеренно,поверхностно,ПК,True
a786-0ddaacb740f6759cd60e-d728f301,4,3.0,3.0,23.0,0.0,25.0,7.0,22.0,9.0,11.0,20.0,9.0,10.0,29.0,0.0,15.0,0.0,4.0,7.0,12.0,13.0,умеренно,поверхностно,ноутбук,False
a796-3a5979552db3eeb455ba-5cad3adb,2,11.0,17.0,14.0,5.0,28.0,22.0,19.0,25.0,14.0,15.0,30.0,30.0,0.0,26.0,12.0,24.0,9.0,11.0,8.0,8.0,умеренно,средне,смартфон,False
a796-88e2d6bbb2e0e4814987-2bcb12d3,0,29.0,18.0,35.0,26.0,8.0,7.0,14.0,12.0,22.0,10.0,9.0,26.0,0.0,16.0,14.0,8.0,15.0,6.0,21.0,13.0,редко,поверхностно,смартфон,False
a797-b4061799a3cf4480bdc0-2a83e141,2,10.0,2.0,35.0,6.0,5.0,0.0,21.0,17.0,11.0,12.0,1.0,9.0,10.0,10.0,13.0,16.0,5.0,2.0,22.0,15.0,умеренно,поверхностно,ноутбук,True
a7c0-2705daa5529da337cf91-c2fe8292,3,13.0,6.0,24.0,11.0,11.0,6.0,5.0,4.0,19.0,2.0,0.0,2.0,13.0,5.0,17.0,12.0,3.0,4.0,9.0,6.0,часто,средне,ПК,True
a7e2-8c2706719907f48839a4-22d3e513,2,28.0,16.0,26.0,8.0,8.0,2.0,21.0,19.0,11.0,33.0,12.0,18.0,0.0,13.0,25.0,9.0,23.0,0.0,18.0,20.0,редко,глубоко,ПК,False
a7e2-b68311dba2817dd594f8-b7bc3133,2,16.0,2.0,13.0,9.0,2.0,7.0,5.0,20.0,7.0,5.0,5.0,10.0,0.0,0.0,10.0,4.0,2.0,16.0,16.0,9.0,умеренно,поверхностно,смартфон,True
a7e4-9a799402fad4333863af-e99ed805,2,6.0,16.0,4.0,8.0,12.0,12.0,9.0,17.0,9.0,3.0,15.0,12.0,0.0,25.0,11.0,14.0,4.0,5.0,9.0,3.0,умеренно,глубоко,смартфон,True
a7e9-3251eb90a59c109c7791-702c221f,1,3.0,5.0,0.0,9.0,4.0,7.0,3.0,5.0,6.0,0.0,6.0,7.0,8.0,7.0,4.0,2.0,10.0,4.0,6.0,6.0,часто,средне,смартфон,True
a809-f0ad4175477888ef4951-1f1d64b9,4,2.0,5.0,1.0,4.0,7.0,3.0,17.0,3.0,6.0,6.0,4.0,7.0,17.0,1.0,12.0,0.0,13.0,5.0,7.0,5.0,редко,глубоко,смартфон,True
a814-096c9db7831ebeffb007-ccc35a6e,0,15.0,7.0,13.0,7.0,7.0,11.0,14.0,9.0,3.0,6.0,5.0,13.0,0.0,6.0,5.0,3.0,9.0,4.0,15.0,8.0,редко,средне,ПК,False
a817-dd6fb859675f8a0e8946-350a90bc,3,23.0,4.0,54.0,20.0,15.0,26.0,7.0,3.0,17.0,33.0,7.0,4.0,25.0,6.0,19.0,12.0,0.0,27.0,20.0,7.0,умеренно,средне,ноутбук,True
a849-63e93a4e52963d3b1da5-21f2c3cd,2,13.0,0.0,23.0,3.0,11.0,11.0,12.0,12.0,4.0,20.0,4.0,3.0,2.0,7.0,6.0,9.0,19.0,5.0,23.0,17.0,умеренно,поверхностно,смартфон,True
a854-58dfca3faec90d100cd1-b1d00122,1,13.0,9.0,11.0,3.0,10.0,15.0,11.0,4.0,8.0,4.0,9.0,11.0,2.0,10.0,9.0,7.0,7.0,0.0,7.0,9.0,умеренно,глубоко,смартфон,True
a865-874718dc5392efb76235-f7db1e65,4,20.0,10.0,24.0,12.0,11.0,4.0,9.0,9.0,14.0,0.0,9.0,5.0,33.0,7.0,2.0,14.0,18.0,19.0,8.0,16.0,редко,поверхностно,ПК,True
a881-d7b12bcf39ac857c33c5-ca6dbdc3,0,9.0,6.0,19.0,11.0,18.0,7.0,12.0,18.0,1.0,8.0,3.0,23.0,22.0,0.0,3.0,0.0,7.0,9.0,12.0,22.0,редко,поверхностно,смартфон,False
a890-155fdd2264ff900adc41-efb81579,3,3.0,17.0,0.0,7.0,8.0,20.0,8.0,16.0,12.0,6.0,6.0,2.0,20.0,9.0,14.0,18.0,33.0,6.0,12.0,9.0,редко,глубоко,ПК,True
a8a6-9f5172590eefb8a8b72d-e20f5896,2,18.0,7.0,11.0,3.0,4.0,5.0,19.0,18.0,2.0,23.0,9.0,4.0,6.0,1.0,16.0,0.0,3.0,3.0,14.0,25.0,редко,поверхностно,смартфон,True
a8a7-1376f3e297f6c392ce77-75686e50,4,3.0,2.0,3.0,3.0,8.0,4.0,3.0,9.0,2.0,8.0,2.0,3.0,12.0,4.0,5.0,2.0,7.0,12.0,0.0,9.0,часто,средне,планшет,True
a8d3-2c63c2076559ade22205-3963303c,2,8.0,0.0,7.0,1.0,2.0,7.0,8.0,15.0,3.0,10.0,4.0,4.0,0.0,3.0,7.0,11.0,5.0,2.0,3.0,9.0,очень редко,поверхностно,ПК,True
a8d9-0b36ed20fa8b46d281ec-32eb05b4,2,10.0,15.0,15.0,3.0,12.0,11.0,6.0,4.0,6.0,5.0,8.0,12.0,8.0,9.0,1.0,23.0,2.0,9.0,10.0,0.0,часто,поверхностно,смартфон,True
a8e4-a35f738b3345676b02f8-e9c24387,4,13.0,2.0,9.0,2.0,8.0,11.0,16.0,3.0,9.0,0.0,0.0,1.0,12.0,12.0,5.0,3.0,9.0,19.0,3.0,7.0,редко,поверхностно,ноутбук,True
a8ea-1a5e6c2a5d723c41c8ce-1609ae6f,4,6.0,2.0,15.0,8.0,10.0,7.0,6.0,6.0,6.0,6.0,0.0,12.0,24.0,3.0,11.0,4.0,7.0,5.0,15.0,10.0,умеренно,средне,смартфон,False
a8ea-684ae7d60744ea0da94f-73750c5c,2,11.0,6.0,12.0,0.0,5.0,4.0,16.0,12.0,3.0,14.0,5.0,13.0,0.0,2.0,17.0,5.0,7.0,6.0,8.0,10.0,умеренно,средне,ПК,True
a8f0-f933905d6ff0b9bae3a2-3a3a3724,2,2.0,9.0,15.0,11.0,15.0,12.0,14.0,9.0,9.0,0.0,2.0,10.0,32.0,6.0,0.0,11.0,4.0,6.0,5.0,3.0,редко,средне,ПК,True
a8f7-909f700840b941859f9c-68db6d83,0,8.0,6.0,5.0,13.0,6.0,7.0,9.0,11.0,11.0,7.0,4.0,7.0,0.0,10.0,5.0,8.0,8.0,11.0,12.0,10.0,очень редко,средне,смартфон,True
a8fc-3bd2dc767105caed474b-1a7a2607,4,10.0,8.0,15.0,7.0,10.0,11.0,8.0,6.0,12.0,2.0,2.0,0.0,21.0,7.0,0.0,7.0,17.0,9.0,12.0,2.0,редко,средне,ПК,True
a90d-870ac46c79429a2a53a4-e2ea7af3,3,9.0,23.0,0.0,14.0,3.0,8.0,5.0,10.0,15.0,15.0,1.0,2.0,17.0,22.0,16.0,10.0,8.0,8.0,4.0,10.0,часто,средне,смартфон,True
a90d-8b0802d25d2134fb8e47-42f6e0b7,0,20.0,8.0,2.0,23.0,27.0,19.0,11.0,23.0,16.0,15.0,15.0,22.0,0.0,31.0,15.0,5.0,10.0,24.0,30.0,9.0,редко,глубоко,ПК,False
a912-657c97b51223410a666f-db4d3dbb,1,7.0,12.0,0.0,8.0,2.0,8.0,11.0,8.0,8.0,4.0,8.0,16.0,17.0,9.0,11.0,3.0,9.0,8.0,5.0,13.0,редко,поверхностно,смартфон,True
a92a-db640edeaeee794e21f5-0dcc4ac5,4,11.0,1.0,41.0,11.0,26.0,6.0,11.0,10.0,5.0,13.0,6.0,10.0,9.0,1.0,18.0,12.0,0.0,11.0,24.0,21.0,редко,глубоко,смартфон,True
a931-ef0ec902a3c1d5d8b4c1-e3878565,3,11.0,10.0,34.0,7.0,11.0,4.0,10.0,0.0,3.0,6.0,1.0,2.0,14.0,8.0,9.0,12.0,3.0,11.0,9.0,11.0,редко,поверхностно,ноутбук,False
a93e-4403d71ca6fd58a00e3a-41062b9f,3,6.0,14.0,3.0,26.0,9.0,19.0,10.0,14.0,13.0,17.0,1.0,0.0,36.0,11.0,10.0,6.0,6.0,5.0,7.0,6.0,часто,поверхностно,ПК,False
a953-168c8c99e6364b79ed30-d74a6f01,4,13.0,0.0,14.0,6.0,25.0,19.0,9.0,27.0,21.0,7.0,4.0,20.0,38.0,10.0,1.0,18.0,27.0,27.0,6.0,13.0,умеренно,средне,ноутбук,False
a977-216f459c31ccc58b1d10-eff5036d,2,22.0,21.0,42.0,9.0,24.0,10.0,9.0,8.0,14.0,13.0,14.0,22.0,0.0,11.0,15.0,18.0,3.0,8.0,13.0,3.0,умеренно,глубоко,смартфон,False
a97a-053eda80c842b220a3f2-03f29334,0,4.0,8.0,21.0,10.0,8.0,5.0,7.0,0.0,7.0,8.0,10.0,17.0,0.0,12.0,12.0,7.0,7.0,12.0,21.0,6.0,умеренно,средне,смартфон,False
a97d-354d5b45952c1ecc483c-369d4ff6,4,0.0,1.0,9.0,11.0,9.0,1.0,6.0,3.0,8.0,9.0,1.0,14.0,22.0,3.0,9.0,4.0,6.0,8.0,15.0,8.0,умеренно,средне,смартфон,False
a984-76ca50c1150d90f9228f-dd0856d0,4,0.0,5.0,7.0,9.0,19.0,7.0,10.0,3.0,13.0,9.0,7.0,7.0,33.0,3.0,11.0,1.0,13.0,1.0,10.0,10.0,умеренно,поверхностно,смартфон,True
a985-79c5060c002c6be9ed3c-01a11a61,2,14.0,12.0,0.0,5.0,13.0,10.0,10.0,21.0,12.0,1.0,5.0,17.0,0.0,13.0,11.0,3.0,3.0,7.0,10.0,15.0,часто,поверхностно,ноутбук,True
a993-3a243353c448a6f2b153-16f343e1,0,12.0,7.0,15.0,0.0,5.0,9.0,5.0,8.0,7.0,3.0,4.0,6.0,0.0,14.0,2.0,6.0,6.0,14.0,15.0,13.0,очень редко,поверхностно,смартфон,False
a999-ad27395023d84d2d98ec-6ab9aa55,0,10.0,13.0,16.0,2.0,12.0,7.0,6.0,9.0,10.0,11.0,13.0,10.0,0.0,13.0,8.0,10.0,8.0,9.0,18.0,11.0,очень редко,средне,смартфон,False
a9b3-c7f75b19b2d5abb21d48-db549600,4,2.0,3.0,0.0,11.0,3.0,15.0,1.0,1.0,8.0,7.0,3.0,8.0,9.0,5.0,9.0,3.0,10.0,3.0,6.0,8.0,очень редко,поверхностно,планшет,False
a9b7-8e4f06da2625951c391c-03b656ef,2,17.0,3.0,10.0,0.0,2.0,9.0,13.0,8.0,1.0,18.0,1.0,0.0,6.0,5.0,10.0,3.0,7.0,0.0,21.0,9.0,умеренно,поверхностно,ноутбук,False
a9b9-65e01485e58ed5c6e648-729d0cc0,3,16.0,3.0,19.0,13.0,12.0,10.0,12.0,7.0,8.0,20.0,7.0,11.0,0.0,18.0,16.0,9.0,3.0,17.0,19.0,3.0,умеренно,средне,смартфон,True
a9c3-c70ce101a341b86475a9-017ae6ca,4,13.0,8.0,13.0,11.0,10.0,17.0,6.0,11.0,6.0,2.0,3.0,9.0,0.0,5.0,2.0,13.0,9.0,16.0,15.0,5.0,редко,поверхностно,смартфон,True
a9f0-3301e3d156c1963454c5-698069d2,4,7.0,2.0,3.0,5.0,6.0,2.0,0.0,9.0,10.0,10.0,5.0,10.0,2.0,2.0,7.0,7.0,10.0,7.0,7.0,1.0,очень редко,поверхностно,ноутбук,True
a9f8-4c6d504766839394f5a2-7ec2f59c,4,4.0,11.0,19.0,8.0,18.0,9.0,14.0,3.0,7.0,9.0,4.0,15.0,27.0,0.0,10.0,4.0,16.0,8.0,13.0,11.0,умеренно,поверхностно,смартфон,False
aa12-9d8cade53b6fa039b92d-d938eaac,2,12.0,27.0,29.0,13.0,31.0,21.0,23.0,16.0,2.0,15.0,25.0,13.0,0.0,23.0,7.0,30.0,14.0,15.0,13.0,0.0,часто,средне,смартфон,True
aa17-062d2737955d62114c52-ce091302,2,6.0,16.0,1.0,1.0,6.0,10.0,7.0,5.0,4.0,7.0,5.0,9.0,0.0,6.0,2.0,5.0,1.0,5.0,2.0,4.0,часто,средне,ПК,True
aa1a-87f3b6b3b7c6c378eeb6-9c9a3346,4,4.0,17.0,27.0,15.0,18.0,13.0,30.0,9.0,19.0,19.0,4.0,19.0,51.0,0.0,19.0,12.0,8.0,7.0,10.0,9.0,часто,поверхностно,ПК,True
aa1b-5698e1c0f1b350d075c3-c9255e54,0,11.0,9.0,19.0,1.0,4.0,3.0,8.0,0.0,1.0,5.0,2.0,5.0,0.0,7.0,5.0,13.0,8.0,13.0,12.0,4.0,умеренно,поверхностно,смартфон,False
aa22-a664aa09b08f1860e4b3-4b80e5b0,0,3.0,5.0,13.0,5.0,4.0,6.0,6.0,3.0,7.0,6.0,11.0,8.0,0.0,8.0,6.0,5.0,6.0,11.0,9.0,8.0,редко,глубоко,смартфон,False
aa35-174d39ea4efaece9f661-ebcd949d,0,2.0,12.0,11.0,16.0,28.0,7.0,4.0,13.0,6.0,3.0,5.0,8.0,15.0,0.0,8.0,5.0,10.0,5.0,8.0,5.0,редко,средне,смартфон,False
aa47-d15c88e74a5e6d5f518a-857b78dd,0,1.0,17.0,12.0,13.0,15.0,15.0,3.0,9.0,7.0,0.0,2.0,22.0,5.0,4.0,14.0,0.0,3.0,1.0,12.0,2.0,умеренно,глубоко,смартфон,True
